image_id,group,spot_count,mean_intensity,total_intensity,intensity_variance,area_covered_px,area_covered_ratio,density_spots_per_px,density_spots_per_10k_px,spot_area_mean,spot_area_std,spot_area_median,spot_area_q25,spot_area_q75,small_spot_fraction,medium_spot_fraction,large_spot_fraction,class_name,compound,concentration,batch_name
image_09492,Aurora kinase inhibitors,59,83.87184143066406,5496625.0,2610.166055239504,21555,0.3289031982421875,0.0009002685546875,9.002685546875,320.66949462890625,299.01458740234375,201.5,110.75,468.5,0.05084745762711865,0.1694915254237288,0.7796610169491526,Aurora kinase inhibitors,AZ-A,0.1,Week1_22161
image_09493,Aurora kinase inhibitors,63,79.99786376953125,5242740.0,2720.2780716083944,26056,0.3975830078125,0.0009613037109375,9.613037109375,364.5238037109375,384.9086608886719,226.0,140.5,409.25,0.047619047619047616,0.1111111111111111,0.8412698412698413,Aurora kinase inhibitors,AZ-A,0.1,Week1_22161
image_09494,Aurora kinase inhibitors,49,71.64430236816406,4695281.0,3040.2687886429485,19533,0.2980499267578125,0.0007476806640625,7.476806640625,351.26531982421875,298.3509216308594,291.0,135.5,476.5,0.04081632653061224,0.14285714285714285,0.8163265306122449,Aurora kinase inhibitors,AZ-A,0.1,Week1_22161
image_09495,Aurora kinase inhibitors,52,66.77055358886719,4375875.0,2259.375256566098,21394,0.326446533203125,0.00079345703125,7.9345703125,358.5,281.76507568359375,276.0,182.25,488.625,0.019230769230769232,0.07692307692307693,0.9038461538461539,Aurora kinase inhibitors,AZ-A,0.1,Week1_22161
image_09496,Aurora kinase inhibitors,60,79.14114379882812,5186594.0,2041.5519473245367,22390,0.341644287109375,0.00091552734375,9.1552734375,324.6583251953125,334.52813720703125,188.25,97.875,394.625,0.03333333333333333,0.23333333333333334,0.7333333333333333,Aurora kinase inhibitors,AZ-A,0.3,Week1_22123
image_09497,Aurora kinase inhibitors,55,79.92599487304688,5238030.0,3146.120591356419,23796,0.36309814453125,0.0008392333984375,8.392333984375,380.5454406738281,372.7892761230469,260.0,164.5,382.25,0.01818181818181818,0.14545454545454545,0.8363636363636363,Aurora kinase inhibitors,AZ-A,0.3,Week1_22123
image_09498,Aurora kinase inhibitors,48,77.64715576171875,5088684.0,2473.904584195465,17573,0.2681427001953125,0.000732421875,7.32421875,316.5,340.0413513183594,195.25,93.375,383.0,0.041666666666666664,0.22916666666666666,0.7291666666666666,Aurora kinase inhibitors,AZ-A,0.3,Week1_22123
image_09499,Aurora kinase inhibitors,42,90.51913452148438,5932262.0,4301.482788166963,20512,0.31298828125,0.000640869140625,6.40869140625,432.5,397.9634094238281,340.0,110.625,549.125,0.023809523809523808,0.21428571428571427,0.7619047619047619,Aurora kinase inhibitors,AZ-A,0.3,Week1_22123
image_09500,Aurora kinase inhibitors,59,75.02078247070312,4916562.0,2069.075862034224,24190,0.369110107421875,0.0009002685546875,9.002685546875,360.55084228515625,321.3215637207031,264.5,161.75,467.0,0.0847457627118644,0.11864406779661017,0.7966101694915254,Aurora kinase inhibitors,AZ-A,0.3,Week1_22141
image_09501,Aurora kinase inhibitors,50,64.06369018554688,4198478.0,2287.4579186579213,19039,0.2905120849609375,0.000762939453125,7.62939453125,333.3800048828125,315.7314758300781,226.0,97.125,416.875,0.04,0.22,0.74,Aurora kinase inhibitors,AZ-A,0.3,Week1_22141
image_09502,Aurora kinase inhibitors,54,83.5008544921875,5472312.0,2424.376219972968,23802,0.363189697265625,0.000823974609375,8.23974609375,385.8518371582031,410.9488220214844,264.75,108.5,466.0,0.12962962962962962,0.09259259259259259,0.7777777777777778,Aurora kinase inhibitors,AZ-A,0.3,Week1_22141
image_09503,Aurora kinase inhibitors,70,61.37274169921875,4022124.0,1925.5753275416791,22772,0.34747314453125,0.001068115234375,10.68115234375,283.0643005371094,302.5570068359375,203.25,62.0,380.125,0.11428571428571428,0.2571428571428571,0.6285714285714286,Aurora kinase inhibitors,AZ-A,0.3,Week1_22141
image_09504,Aurora kinase inhibitors,58,77.93757629394531,5107717.0,1892.762628549477,18893,0.2882843017578125,0.000885009765625,8.85009765625,283.0517272949219,291.1245422363281,194.25,80.0,333.125,0.1206896551724138,0.1724137931034483,0.7068965517241379,Aurora kinase inhibitors,AZ-A,0.3,Week1_22161
image_09505,Aurora kinase inhibitors,61,63.96063232421875,4191724.0,2194.6598576568067,23473,0.3581695556640625,0.0009307861328125,9.307861328125,338.0491943359375,317.4203796386719,246.5,118.5,415.5,0.04918032786885246,0.14754098360655737,0.8032786885245902,Aurora kinase inhibitors,AZ-A,0.3,Week1_22161
image_09506,Aurora kinase inhibitors,63,61.31864929199219,4018579.0,1049.750803326955,22135,0.3377532958984375,0.0009613037109375,9.613037109375,301.9206237792969,343.4031066894531,166.0,86.25,347.5,0.07936507936507936,0.2698412698412698,0.6507936507936508,Aurora kinase inhibitors,AZ-A,0.3,Week1_22161
image_09507,Aurora kinase inhibitors,71,76.35615539550781,5004077.0,2377.5401607805397,26115,0.3984832763671875,0.0010833740234375,10.833740234375,322.3662109375,352.953857421875,203.5,109.0,425.0,0.09859154929577464,0.14084507042253522,0.7605633802816901,Aurora kinase inhibitors,AZ-A,0.3,Week1_22161
image_09508,Aurora kinase inhibitors,52,58.86651611328125,3857876.0,1854.8039899133146,22652,0.34564208984375,0.00079345703125,7.9345703125,383.7884521484375,358.49444580078125,274.75,131.0,505.5,0.057692307692307696,0.15384615384615385,0.7884615384615384,Aurora kinase inhibitors,AZ-A,1.0,Week1_22123
image_09509,Aurora kinase inhibitors,50,67.60699462890625,4430692.0,2869.757747706026,17603,0.2686004638671875,0.000762939453125,7.62939453125,309.3800048828125,315.14654541015625,235.5,110.875,354.375,0.1,0.12,0.78,Aurora kinase inhibitors,AZ-A,1.0,Week1_22123
image_09510,Aurora kinase inhibitors,50,36.05931091308594,2363183.0,1389.3205331189092,17110,0.261077880859375,0.000762939453125,7.62939453125,297.3399963378906,271.7066345214844,235.0,120.25,361.875,0.02,0.16,0.82,Aurora kinase inhibitors,AZ-A,1.0,Week1_22123
image_09511,Aurora kinase inhibitors,55,62.32090759277344,4084263.0,3373.498229864752,22016,0.3359375,0.0008392333984375,8.392333984375,355.29998779296875,259.4278564453125,315.0,180.5,502.25,0.09090909090909091,0.07272727272727272,0.8363636363636363,Aurora kinase inhibitors,AZ-A,1.0,Week1_22123
image_09512,Aurora kinase inhibitors,57,69.14781188964844,4531671.0,2343.3004020114895,20190,0.308074951171875,0.0008697509765625,8.697509765625,309.58770751953125,348.96722412109375,190.0,81.0,347.5,0.10526315789473684,0.19298245614035087,0.7017543859649122,Aurora kinase inhibitors,AZ-A,1.0,Week1_22141
image_09513,Aurora kinase inhibitors,59,76.96685791015625,5044100.0,1641.1155703030527,20866,0.318389892578125,0.0009002685546875,9.002685546875,305.61865234375,290.0245056152344,193.5,92.75,422.0,0.05084745762711865,0.23728813559322035,0.711864406779661,Aurora kinase inhibitors,AZ-A,1.0,Week1_22141
image_09514,Aurora kinase inhibitors,43,62.0146484375,4064192.0,3096.1856985092163,19890,0.303497314453125,0.0006561279296875,6.561279296875,410.33721923828125,418.6641845703125,266.5,117.75,567.75,0.11627906976744186,0.11627906976744186,0.7674418604651163,Aurora kinase inhibitors,AZ-A,1.0,Week1_22141
image_09515,Aurora kinase inhibitors,42,84.07382202148438,5509862.0,3133.0051704263315,16458,0.251129150390625,0.000640869140625,6.40869140625,343.3690490722656,291.1596374511719,269.0,154.5,481.125,0.11904761904761904,0.07142857142857142,0.8095238095238095,Aurora kinase inhibitors,AZ-A,1.0,Week1_22141
image_09516,Aurora kinase inhibitors,57,66.86601257324219,4382131.0,2627.7901375794318,25607,0.3907318115234375,0.0008697509765625,8.697509765625,398.9473571777344,358.0650329589844,299.0,136.0,503.0,0.07017543859649122,0.15789473684210525,0.7719298245614035,Aurora kinase inhibitors,AZ-A,1.0,Week1_22161
image_09517,Aurora kinase inhibitors,55,76.02726745605469,4982523.0,2765.328251236817,21473,0.3276519775390625,0.0008392333984375,8.392333984375,342.9818115234375,361.6675109863281,234.5,102.0,383.0,0.05454545454545454,0.18181818181818182,0.7636363636363637,Aurora kinase inhibitors,AZ-A,1.0,Week1_22161
image_09518,Aurora kinase inhibitors,65,77.24678039550781,5062445.0,2900.508206492057,25341,0.3866729736328125,0.0009918212890625,9.918212890625,341.78460693359375,301.8962707519531,255.5,132.5,441.0,0.1076923076923077,0.06153846153846154,0.8307692307692308,Aurora kinase inhibitors,AZ-A,1.0,Week1_22161
image_09519,Aurora kinase inhibitors,48,100.84487915039062,6608970.0,4038.23857179936,15770,0.240631103515625,0.000732421875,7.32421875,289.6458435058594,221.904052734375,235.75,103.625,400.75,0.0625,0.1875,0.75,Aurora kinase inhibitors,AZ-A,1.0,Week1_22161
image_09520,Aurora kinase inhibitors,47,81.24118041992188,5324222.0,3417.83532565739,21887,0.3339691162109375,0.0007171630859375,7.171630859375,415.54254150390625,356.2162170410156,354.5,169.25,534.5,0.06382978723404255,0.0851063829787234,0.851063829787234,Aurora kinase inhibitors,AZ-A,3.0,Week1_22123
image_09521,Aurora kinase inhibitors,45,56.65362548828125,3712852.0,2536.758534219116,20887,0.3187103271484375,0.0006866455078125,6.866455078125,408.21112060546875,338.2210388183594,339.5,165.5,590.5,0.022222222222222223,0.17777777777777778,0.8,Aurora kinase inhibitors,AZ-A,3.0,Week1_22123
image_09522,Aurora kinase inhibitors,55,45.751312255859375,2998358.0,1521.7155897086486,21677,0.3307647705078125,0.0008392333984375,8.392333984375,349.345458984375,370.3748474121094,247.0,118.25,424.5,0.03636363636363636,0.2,0.7636363636363637,Aurora kinase inhibitors,AZ-A,3.0,Week1_22123
image_09523,Aurora kinase inhibitors,48,60.67915344238281,3976669.0,3387.20508666127,21914,0.334381103515625,0.000732421875,7.32421875,407.0,328.830322265625,327.25,188.375,582.125,0.041666666666666664,0.10416666666666667,0.8541666666666666,Aurora kinase inhibitors,AZ-A,3.0,Week1_22123
image_09524,Aurora kinase inhibitors,65,59.18402099609375,3878684.0,1318.142009075731,25145,0.3836822509765625,0.0009918212890625,9.918212890625,339.0615234375,308.804443359375,282.5,101.0,414.0,0.03076923076923077,0.2153846153846154,0.7538461538461538,Aurora kinase inhibitors,AZ-A,3.0,Week1_22141
image_09525,Aurora kinase inhibitors,42,90.90214538574219,5957363.0,2300.5487588250544,16374,0.249847412109375,0.000640869140625,6.40869140625,339.6785583496094,372.1512145996094,199.0,91.25,389.75,0.09523809523809523,0.19047619047619047,0.7142857142857143,Aurora kinase inhibitors,AZ-A,3.0,Week1_22141
image_09526,Aurora kinase inhibitors,69,68.93292236328125,4517588.0,1322.5977955125272,25361,0.3869781494140625,0.0010528564453125,10.528564453125,319.0434875488281,298.61907958984375,229.5,118.5,385.5,0.08695652173913043,0.14492753623188406,0.7681159420289855,Aurora kinase inhibitors,AZ-A,3.0,Week1_22141
image_09527,Aurora kinase inhibitors,59,68.95182800292969,4518827.0,2134.7696673737373,25419,0.3878631591796875,0.0009002685546875,9.002685546875,380.0,348.60052490234375,260.0,172.5,463.0,0.03389830508474576,0.1016949152542373,0.864406779661017,Aurora kinase inhibitors,AZ-A,3.0,Week1_22141
image_09528,Aurora kinase inhibitors,58,87.538330078125,5736912.0,2721.9820818305016,23637,0.3606719970703125,0.000885009765625,8.85009765625,357.07757568359375,356.36248779296875,244.25,162.0,454.0,0.06896551724137931,0.1206896551724138,0.8103448275862069,Aurora kinase inhibitors,AZ-A,3.0,Week1_22161
image_09529,Aurora kinase inhibitors,63,80.963134765625,5306000.0,1850.621809899807,17900,0.27313232421875,0.0009613037109375,9.613037109375,246.59524536132812,211.41586303710938,195.0,92.5,306.75,0.06349206349206349,0.19047619047619047,0.746031746031746,Aurora kinase inhibitors,AZ-A,3.0,Week1_22161
image_09530,Aurora kinase inhibitors,70,55.367340087890625,3628554.0,1473.9452004199848,24073,0.3673248291015625,0.001068115234375,10.68115234375,299.1357116699219,306.7406921386719,216.75,90.0,405.5,0.1,0.17142857142857143,0.7285714285714285,Aurora kinase inhibitors,AZ-A,3.0,Week1_22161
image_09531,Aurora kinase inhibitors,43,76.62844848632812,5021922.0,4475.475535898469,16426,0.250640869140625,0.0006561279296875,6.561279296875,339.2325439453125,280.1468811035156,265.0,85.0,488.5,0.09302325581395349,0.18604651162790697,0.7209302325581395,Aurora kinase inhibitors,AZ-A,3.0,Week1_22161
image_09532,Aurora kinase inhibitors,35,62.210662841796875,4077038.0,3367.4630369385704,13705,0.2091217041015625,0.0005340576171875,5.340576171875,344.3857116699219,365.1802062988281,206.0,46.75,419.25,0.11428571428571428,0.17142857142857143,0.7142857142857143,Aurora kinase inhibitors,AZ-A,10.0,Week1_22123
image_09533,Aurora kinase inhibitors,45,47.28948974609375,3099164.0,2253.7628143392503,20170,0.307769775390625,0.0006866455078125,6.866455078125,398.1666564941406,307.1175842285156,331.5,170.0,522.0,0.06666666666666667,0.1111111111111111,0.8222222222222222,Aurora kinase inhibitors,AZ-A,10.0,Week1_22123
image_09534,Aurora kinase inhibitors,51,55.39411926269531,3630309.0,1966.6643263788428,17401,0.2655181884765625,0.0007781982421875,7.781982421875,300.07843017578125,249.6223602294922,240.5,124.5,371.5,0.058823529411764705,0.13725490196078433,0.803921568627451,Aurora kinase inhibitors,AZ-A,10.0,Week1_22123
image_09535,Aurora kinase inhibitors,44,52.45768737792969,3437867.0,2364.037119554123,20453,0.3120880126953125,0.00067138671875,6.7138671875,411.8636474609375,311.66290283203125,324.25,188.375,537.625,0.045454545454545456,0.045454545454545456,0.9090909090909091,Aurora kinase inhibitors,AZ-A,10.0,Week1_22123
image_09536,Aurora kinase inhibitors,40,42.92633056640625,2813220.0,1873.5811511836946,19200,0.29296875,0.0006103515625,6.103515625,424.95001220703125,408.2322998046875,289.75,85.75,650.375,0.1,0.175,0.725,Aurora kinase inhibitors,AZ-A,10.0,Week1_22141
image_09537,Aurora kinase inhibitors,43,87.04237365722656,5704409.0,3067.385548833525,16626,0.253692626953125,0.0006561279296875,6.561279296875,340.2209167480469,313.16534423828125,284.0,118.25,444.25,0.09302325581395349,0.16279069767441862,0.7441860465116279,Aurora kinase inhibitors,AZ-A,10.0,Week1_22141
image_09538,Aurora kinase inhibitors,39,73.05064392089844,4787447.0,3447.5546403934713,15838,0.241668701171875,0.0005950927734375,5.950927734375,356.3846130371094,309.79852294921875,344.5,132.5,486.0,0.02564102564102564,0.20512820512820512,0.7692307692307693,Aurora kinase inhibitors,AZ-A,10.0,Week1_22141
image_09539,Aurora kinase inhibitors,42,61.79417419433594,4049743.0,2075.4328707230743,16970,0.258941650390625,0.000640869140625,6.40869140625,350.6666564941406,398.7862854003906,206.5,43.25,456.5,0.14285714285714285,0.2619047619047619,0.5952380952380952,Aurora kinase inhibitors,AZ-A,10.0,Week1_22141
image_09540,Aurora kinase inhibitors,40,87.58551025390625,5740004.0,3441.2820861898363,17061,0.2603302001953125,0.0006103515625,6.103515625,377.0874938964844,377.4189758300781,250.5,138.75,469.875,0.1,0.1,0.8,Aurora kinase inhibitors,AZ-A,10.0,Week1_22161
image_09541,Aurora kinase inhibitors,55,69.1671142578125,4532936.0,2292.264126047492,25117,0.3832550048828125,0.0008392333984375,8.392333984375,400.97271728515625,389.09063720703125,220.0,129.75,575.5,0.09090909090909091,0.10909090909090909,0.8,Aurora kinase inhibitors,AZ-A,10.0,Week1_22161
image_09542,Aurora kinase inhibitors,52,65.08805847167969,4265611.0,3075.372296364745,20876,0.31854248046875,0.00079345703125,7.9345703125,356.4519348144531,301.0732116699219,291.75,163.0,411.375,0.057692307692307696,0.09615384615384616,0.8461538461538461,Aurora kinase inhibitors,AZ-A,10.0,Week1_22161
image_09543,Aurora kinase inhibitors,59,50.37933349609375,3301660.0,1368.7265894971788,22754,0.347198486328125,0.0009002685546875,9.002685546875,337.56781005859375,252.5243377685547,284.0,164.5,448.25,0.03389830508474576,0.11864406779661017,0.847457627118644,Aurora kinase inhibitors,AZ-A,10.0,Week1_22161
image_09544,Aurora kinase inhibitors,43,73.32334899902344,4805319.0,2532.820326406276,23535,0.3591156005859375,0.0006561279296875,6.561279296875,487.3953552246094,394.7549133300781,352.5,170.0,688.5,0.046511627906976744,0.13953488372093023,0.813953488372093,Aurora kinase inhibitors,AZ-A,30.0,Week1_22123
image_09545,Aurora kinase inhibitors,38,58.63175964355469,3842491.0,3312.8472023846116,14264,0.2176513671875,0.000579833984375,5.79833984375,333.881591796875,341.66595458984375,262.25,92.75,411.625,0.07894736842105263,0.23684210526315788,0.6842105263157895,Aurora kinase inhibitors,AZ-A,30.0,Week1_22123
image_09546,Aurora kinase inhibitors,70,69.37449645996094,4546527.0,1289.9942586270627,26859,0.4098358154296875,0.001068115234375,10.68115234375,334.78570556640625,290.764892578125,243.75,167.0,456.75,0.04285714285714286,0.12857142857142856,0.8285714285714286,Aurora kinase inhibitors,AZ-A,30.0,Week1_22123
image_09547,Aurora kinase inhibitors,42,56.57569885253906,3707745.0,2220.397559478646,17072,0.260498046875,0.000640869140625,6.40869140625,358.1428527832031,342.6837158203125,268.75,85.75,541.25,0.09523809523809523,0.19047619047619047,0.7142857142857143,Aurora kinase inhibitors,AZ-A,30.0,Week1_22123
image_09548,Aurora kinase inhibitors,49,64.6795654296875,4238840.0,2419.260938629508,22285,0.3400421142578125,0.0007476806640625,7.476806640625,398.7755126953125,439.71575927734375,258.0,98.5,496.0,0.08163265306122448,0.1836734693877551,0.7346938775510204,Aurora kinase inhibitors,AZ-A,30.0,Week1_22141
image_09549,Aurora kinase inhibitors,41,77.32084655761719,5067299.0,2911.0785912999418,16129,0.2461090087890625,0.0006256103515625,6.256103515625,344.1463317871094,346.5907287597656,186.0,94.5,572.0,0.14634146341463414,0.17073170731707318,0.6829268292682927,Aurora kinase inhibitors,AZ-A,30.0,Week1_22141
image_09550,Aurora kinase inhibitors,36,44.66084289550781,2926893.0,1972.6632469946053,14383,0.2194671630859375,0.00054931640625,5.4931640625,353.97222900390625,292.8731994628906,325.75,205.125,417.25,0.0,0.19444444444444445,0.8055555555555556,Aurora kinase inhibitors,AZ-A,30.0,Week1_22141
